MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
08:D1:F9:DC:8F:80,2025:03:18 14:46:34:600,-18.12,-1.36,1.84,-2.51,-1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:34:700,26.61,0.16,-1.4,0.12,1.52
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:34:700,99.3,2.21,6.97,2.83,1.5
08:B6:1F:75:ED:80,2025:03:18 14:46:34:700,-24.62,10.02,-7.13,0.95,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:46:34:700,26.42,6.46,-2.42,-1.93,-1.32
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:34:800,118.17,1.81,-31.49,0.06,1.31
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:34:800,191.1,19.99,5.95,1.86,1.46
08:B6:1F:75:ED:80,2025:03:18 14:46:34:800,-18.41,9.47,-6.5,0.97,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:46:34:800,33.36,8.94,-3.96,-1.99,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:34:900,-275.7,-40.62,-50.77,2.47,1.34
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:34:900,-230.17,-38.68,16.12,1.18,1.39
08:B6:1F:75:ED:80,2025:03:18 14:46:34:900,-1.71,1.1,-0.43,1.2,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:46:34:900,-23.77,-5.46,3.67,-2.16,-1.3
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:35:000,-193.24,5.91,-185.21,-3.11,0.81
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:35:000,-144.31,-10.53,12.43,0.7,1.46
08:B6:1F:75:ED:80,2025:03:18 14:46:35:000,-11.25,5.87,-2.48,1.17,-1.06
08:D1:F9:DC:8F:80,2025:03:18 14:46:35:000,27.07,10.98,-5.63,-2.04,-1.14
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:35:100,66.94,11.45,58.84,2.95,0.84
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:35:100,190.46,-4.81,-35.83,-0.13,1.38
08:B6:1F:75:ED:80,2025:03:18 14:46:35:100,-12.94,6.19,-2.91,1.13,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:46:35:100,16.91,6.26,-2.48,-1.95,-1.19
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:35:200,-7.63,-0.16,0.53,0.29,1.5
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:35:200,44.62,0.61,18.23,3.11,1.18
08:B6:1F:75:ED:80,2025:03:18 14:46:35:200,-0.49,0.29,-0.13,1.16,-1.0
08:D1:F9:DC:8F:80,2025:03:18 14:46:35:200,-37.32,-6.31,8.81,-2.52,-1.29
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:35:300,-282.21,-4.24,-122.86,3.11,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:35:300,-247.81,3.98,21.31,-0.18,1.48
08:B6:1F:75:ED:80,2025:03:18 14:46:35:300,9.95,-7.88,3.47,1.16,-0.86
08:D1:F9:DC:8F:80,2025:03:18 14:46:35:300,-50.98,-2.17,6.12,-2.8,-1.44
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:35:400,-43.09,-6.99,-17.26,2.76,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:35:400,-64.51,10.9,17.24,-0.56,1.26
08:B6:1F:75:ED:80,2025:03:18 14:46:35:400,-7.49,4.59,-2.41,1.09,-0.97
08:D1:F9:DC:8F:80,2025:03:18 14:46:35:400,5.65,1.32,-0.81,-2.12,-1.3

CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:300,26.47,-2.14,2.74,-2.48,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:300,35.79,1.17,-5.76,0.2,1.41
08:B6:1F:75:ED:80,2025:03:18 14:46:39:300,-16.18,5.43,-5.04,0.82,-1.14
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:300,-19.75,-3.36,3.42,-2.37,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:400,35.45,0.85,3.29,2.89,1.48
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:400,-18.05,-2.04,2.82,0.63,1.38
08:B6:1F:75:ED:80,2025:03:18 14:46:39:400,-22.43,9.8,-7.06,0.95,-1.08
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:400,-27.0,-2.56,3.97,-2.57,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:500,-64.38,2.97,-1.64,-2.07,1.52
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:500,-64.38,2.97,-1.64,-2.07,1.52
08:B6:1F:75:ED:80,2025:03:18 14:46:39:500,-10.66,3.53,-3.02,0.86,-1.16
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:500,-47.89,-3.12,3.58,0.72,1.47
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:500,-12.99,-2.13,1.87,-2.29,-1.36
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:600,80.31,-3.42,4.82,-2.52,1.5
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:600,37.94,1.96,-6.12,0.31,1.4
08:B6:1F:75:ED:80,2025:03:18 14:46:39:600,-2.35,0.58,-0.6,0.77,-1.23
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:600,15.08,2.59,-2.16,-2.27,-1.35
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:700,97.85,3.19,15.06,2.93,1.41
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:700,77.02,4.69,-3.68,0.9,1.49
08:B6:1F:75:ED:80,2025:03:18 14:46:39:700,-9.06,4.09,-2.81,0.97,-1.07
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:700,-29.81,-2.29,5.29,-2.73,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:800,-202.02,-13.66,-37.57,2.79,1.38
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:800,-195.48,-11.17,17.25,0.57,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:39:800,-18.83,9.85,-6.55,0.98,-1.01
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:800,-37.55,-0.2,4.28,-3.1,-1.46
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:39:900,-2.12,0.29,0.0,-1.56,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:39:900,-26.52,0.8,0.31,-1.2,1.54
08:B6:1F:75:ED:80,2025:03:18 14:46:39:900,-6.73,2.48,-2.17,0.85,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:46:39:900,-13.47,-1.45,1.7,-2.43,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:000,76.23,5.13,13.63,2.78,1.38
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:000,116.59,1.19,-6.08,0.19,1.52
08:B6:1F:75:ED:80,2025:03:18 14:46:40:000,-23.4,7.41,-7.54,0.78,-1.15
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:000,0.78,0.11,-0.11,-2.35,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:100,-129.64,-13.13,-17.19,2.49,1.41
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:100,-94.93,-7.87,10.94,0.62,1.43
08:B6:1F:75:ED:80,2025:03:18 14:46:40:100,-5.35,2.43,-1.6,0.99,-1.07
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:100,-27.1,-2.29,3.75,-2.59,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:200,-54.28,-0.31,-1.24,2.9,1.55
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:200,-31.21,-1.16,2.98,0.37,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:40:200,-15.03,6.18,-4.59,0.93,-1.1
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:200,-13.5,-1.69,2.02,-2.45,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:300,-28.18,-1.99,-5.4,2.79,1.37
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:300,9.39,0.46,-0.66,0.61,1.49
08:B6:1F:75:ED:80,2025:03:18 14:46:40:300,-11.19,4.03,-3.22,0.9,-1.14
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:300,-0.03,-0.0,0.0,-2.33,-1.33
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:400,22.79,2.64,4.62,2.62,1.34
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:400,20.81,1.68,-3.26,0.48,1.4
08:B6:1F:75:ED:80,2025:03:18 14:46:40:400,-2.1,0.79,-0.59,0.93,-1.13
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:400,-10.2,-1.41,1.5,-2.39,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:500,-93.3,-3.59,-5.22,2.54,1.5
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:500,-66.58,-6.39,9.56,0.59,1.4
08:B6:1F:75:ED:80,2025:03:18 14:46:40:500,0.71,-0.26,0.21,0.89,-1.13
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:500,-12.98,-1.55,1.96,-2.47,-1.38
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:600,-87.11,-2.58,-25.65,3.04,1.28
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:600,23.89,1.35,-4.54,0.29,1.37
08:B6:1F:75:ED:80,2025:03:18 14:46:40:600,-0.7,0.24,-0.2,0.87,-1.16
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:600,-14.59,-1.99,2.13,-2.39,-1.37
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:700,-18.9,-0.39,-2.51,2.99,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:700,-7.45,-0.79,0.82,0.77,1.42
08:B6:1F:75:ED:80,2025:03:18 14:46:40:700,-5.53,1.97,-1.65,0.87,-1.13
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:700,-29.99,-2.89,4.17,-2.54,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:800,-27.66,-0.13,-1.0,3.01,1.53
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:800,-26.35,-0.65,3.36,0.19,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:40:800,-13.52,4.79,-4.27,0.84,-1.13
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:800,-21.05,-2.18,2.64,-2.45,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:40:900,5.63,-0.01,0.29,-3.12,1.52
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:40:900,30.23,0.16,-2.25,0.07,1.5
08:B6:1F:75:ED:80,2025:03:18 14:46:40:900,-8.19,2.74,-2.52,0.83,-1.14
08:D1:F9:DC:8F:80,2025:03:18 14:46:40:900,-16.96,-1.8,2.37,-2.49,-1.4
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:41:000,40.17,-1.38,0.88,-2.14,1.53
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:41:000,-50.24,-3.79,8.66,0.41,1.38
08:B6:1F:75:ED:80,2025:03:18 14:46:41:000,-11.55,3.8,-3.41,0.84,-1.15
08:D1:F9:DC:8F:80,2025:03:18 14:46:41:000,-16.92,-1.45,2.35,-2.59,-1.41
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:41:100,-20.58,-1.72,3.38,0.47,1.39
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:41:100,17.5,-0.68,0.68,-2.36,1.52
08:B6:1F:75:ED:80,2025:03:18 14:46:41:100,-9.22,3.25,-2.94,0.84,-1.13
08:D1:F9:DC:8F:80,2025:03:18 14:46:41:100,-14.84,-1.53,1.89,-2.46,-1.41
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:41:200,-57.03,0.92,-6.73,-3.01,1.45
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:41:200,-20.81,-2.18,1.11,1.1,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:41:200,-13.15,4.99,-4.18,0.87,-1.11
08:D1:F9:DC:8F:80,2025:03:18 14:46:41:200,-20.82,-2.41,2.41,-2.36,-1.41

CC:7B:5C:AF:BD:F4,2025:03:18 14:46:48:900,-18.19,-0.48,-1.8,2.88,1.47
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:48:900,-14.85,-0.99,1.09,0.74,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:48:900,-5.49,1.07,-1.17,0.74,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:48:900,-11.96,-4.9,1.65,-1.9,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:000,-15.91,-0.47,-1.96,2.9,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:000,-7.61,-0.45,0.46,0.78,1.49
08:B6:1F:75:ED:80,2025:03:18 14:46:49:000,-1.09,0.21,-0.24,0.72,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:000,-12.47,-5.16,1.74,-1.9,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:100,-19.06,-0.49,-2.05,2.91,1.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:100,-6.93,-0.46,0.52,0.72,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:49:100,-10.1,1.8,-2.17,0.69,-1.3
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:100,-16.03,-6.57,2.17,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:200,-32.48,-1.3,-3.48,2.78,1.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:200,-9.2,-0.53,0.66,0.68,1.48
08:B6:1F:75:ED:80,2025:03:18 14:46:49:200,-12.95,2.49,-2.84,0.72,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:200,-12.45,-5.13,1.68,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:300,-12.34,-0.37,-1.56,2.91,1.44
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:300,-14.47,-0.89,1.05,0.7,1.48
08:B6:1F:75:ED:80,2025:03:18 14:46:49:300,-4.76,0.84,-0.99,0.7,-1.3
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:300,-8.59,-3.52,1.12,-1.88,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:400,-8.44,-0.23,-0.76,2.85,1.48
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:400,-11.36,-0.65,0.98,0.59,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:49:400,-5.07,0.93,-1.05,0.72,-1.3
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:400,-17.25,-7.2,2.4,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:500,-12.0,-0.33,-1.02,2.83,1.48
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:500,-9.45,-0.58,0.8,0.63,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:49:500,-10.46,1.96,-2.21,0.72,-1.3
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:500,-9.47,-3.9,1.28,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:600,-17.02,-0.52,-1.8,2.86,1.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:600,-12.5,-0.66,0.82,0.68,1.49
08:B6:1F:75:ED:80,2025:03:18 14:46:49:600,-9.86,1.84,-2.11,0.72,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:600,-12.92,-5.3,1.77,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:700,-19.58,-0.64,-2.16,2.86,1.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:700,-4.38,-0.26,0.32,0.68,1.48
08:B6:1F:75:ED:80,2025:03:18 14:46:49:700,-8.7,1.65,-1.9,0.71,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:700,-12.43,-5.09,1.66,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:800,-9.76,-0.28,-0.91,2.84,1.47
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:800,-6.12,-0.34,0.44,0.66,1.48
08:B6:1F:75:ED:80,2025:03:18 14:46:49:800,-9.27,1.77,-2.03,0.72,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:800,-7.53,-3.07,1.02,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:49:900,-7.18,-0.14,-0.79,2.96,1.46
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:49:900,-9.96,-0.67,0.73,0.74,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:49:900,-8.73,1.66,-1.9,0.72,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:49:900,-13.76,-5.66,1.84,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:000,-3.34,-0.14,-0.24,2.62,1.49
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:000,-9.29,-0.58,0.64,0.74,1.48
08:B6:1F:75:ED:80,2025:03:18 14:46:50:000,-6.76,1.28,-1.44,0.73,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:000,-10.66,-4.38,1.45,-1.89,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:100,-10.53,-0.28,-0.51,2.64,1.52
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:100,-5.75,-0.36,0.43,0.7,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:50:100,-6.08,1.22,-1.28,0.76,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:100,-11.56,-4.68,1.57,-1.89,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:200,-33.23,-0.68,-4.97,3.01,1.42
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:200,-9.84,-0.64,0.73,0.71,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:50:200,-4.71,0.93,-1.02,0.74,-1.29
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:200,-15.74,-6.36,2.18,-1.9,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:300,-7.68,-0.37,-0.88,2.75,1.45
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:300,-4.68,-0.34,0.37,0.74,1.46
08:B6:1F:75:ED:80,2025:03:18 14:46:50:300,-7.31,1.47,-1.57,0.75,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:300,-9.97,-4.01,1.4,-1.91,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:400,-10.81,-0.41,-1.9,2.93,1.39
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:400,-13.49,-1.0,1.0,0.79,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:50:400,-5.73,1.13,-1.27,0.73,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:400,-9.87,-3.91,1.4,-1.91,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:500,-13.69,-1.01,-3.07,2.82,1.34
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:500,-6.78,-0.49,0.45,0.82,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:50:500,-5.24,1.04,-1.14,0.74,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:500,-11.7,-4.76,1.63,-1.9,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:600,-20.62,-2.08,-4.79,2.73,1.32
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:600,-10.81,-0.76,0.74,0.8,1.47
08:B6:1F:75:ED:80,2025:03:18 14:46:50:600,-7.75,1.57,-1.72,0.74,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:600,-12.1,-4.84,1.64,-1.9,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:700,-14.32,-1.63,-3.8,2.74,1.29
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:700,-14.01,-1.08,1.1,0.78,1.46
08:B6:1F:75:ED:80,2025:03:18 14:46:50:700,-12.45,2.56,-2.81,0.74,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:700,-12.07,-4.81,1.71,-1.91,-1.17
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:50:800,-12.32,-1.56,-3.41,2.71,1.28
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:50:800,-14.63,-1.13,1.07,0.81,1.46
08:B6:1F:75:ED:80,2025:03:18 14:46:50:800,-10.12,2.07,-2.25,0.74,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:50:800,-13.05,-5.22,1.9,-1.92,-1.17

B0:B2:1C:8F:6B:C4,2025:03:18 14:46:54:600,-7.93,-0.71,0.61,0.86,1.45
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:54:600,-13.87,-2.38,-9.38,2.89,0.96
08:B6:1F:75:ED:80,2025:03:18 14:46:54:600,-9.62,1.93,-2.2,0.72,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:54:600,-8.8,-3.36,1.21,-1.92,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:54:700,-13.09,-2.29,-8.84,2.89,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:54:700,-3.53,-0.33,0.32,0.8,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:54:700,-9.54,1.91,-2.14,0.73,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:54:700,-19.81,-7.69,2.87,-1.93,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:54:800,-32.46,-5.54,-21.23,2.89,0.98
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:54:800,-4.37,-0.39,0.36,0.82,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:54:800,-9.97,2.03,-2.29,0.73,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:54:800,-16.45,-6.26,2.48,-1.95,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:54:900,-22.51,-3.75,-15.41,2.9,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:54:900,-8.99,-0.81,0.7,0.86,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:54:900,-5.09,1.05,-1.18,0.72,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:54:900,-12.78,-4.93,1.82,-1.92,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:000,-12.64,-2.22,-8.53,2.89,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:000,-10.37,-0.99,0.79,0.9,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:55:000,-7.27,1.45,-1.65,0.72,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:000,-16.96,-6.51,2.33,-1.91,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:100,-6.1,-1.06,-4.11,2.89,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:100,-11.97,-1.21,1.07,0.84,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:55:100,-11.84,2.45,-2.7,0.74,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:100,-11.25,-4.3,1.56,-1.92,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:200,-17.36,-2.94,-11.73,2.9,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:200,-9.46,-0.91,0.73,0.89,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:55:200,-8.89,1.83,-2.03,0.73,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:200,-13.69,-5.21,2.04,-1.94,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:300,-17.22,-2.96,-11.85,2.9,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:300,-8.84,-0.83,0.74,0.84,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:55:300,-7.44,1.51,-1.69,0.73,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:300,-13.96,-5.31,1.94,-1.92,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:400,-16.0,-2.8,-10.9,2.89,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:400,-10.69,-1.04,0.97,0.82,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:55:400,-10.54,2.2,-2.4,0.74,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:400,-9.3,-3.52,1.32,-1.93,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:500,-4.95,-0.84,-3.44,2.9,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:500,-6.22,-0.59,0.55,0.82,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:55:500,-7.31,1.47,-1.65,0.73,-1.28
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:500,-12.58,-4.76,1.75,-1.92,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:600,-7.23,-1.17,-4.88,2.91,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:600,-7.8,-0.78,0.59,0.92,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:55:600,-11.04,2.23,-2.55,0.72,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:600,-8.75,-3.36,1.22,-1.92,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:700,-9.25,-1.54,-6.3,2.9,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:700,-9.19,-0.9,0.87,0.8,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:55:700,-13.48,2.72,-3.09,0.72,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:700,-9.91,-3.79,1.42,-1.93,-1.18
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:800,-11.2,-1.91,-7.95,2.91,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:800,-5.86,-0.58,0.46,0.89,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:55:800,-7.72,1.57,-1.78,0.72,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:800,-12.27,-4.67,1.66,-1.91,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:55:900,-12.93,-2.2,-9.09,2.9,0.94
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:55:900,-7.05,-0.68,0.59,0.85,1.44
08:B6:1F:75:ED:80,2025:03:18 14:46:55:900,-7.1,1.45,-1.66,0.72,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:55:900,-15.31,-5.77,2.08,-1.92,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:56:000,-6.88,-1.21,-4.81,2.89,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 14:46:56:000,-9.89,-0.9,0.87,0.8,1.45
08:B6:1F:75:ED:80,2025:03:18 14:46:56:000,-9.46,1.96,-2.21,0.73,-1.27
08:D1:F9:DC:8F:80,2025:03:18 14:46:56:000,-13.68,-5.13,1.88,-1.92,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 14:46:56:100,-8.48,-1.47,-5.97,2.9,0.94
