MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:56:400,124.93,-1.72,7.87,-2.93,1.51
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:56:400,224.87,-71.29,-65.13,-0.83,1.17
08:B6:1F:75:ED:80,2025:03:18 17:43:56:400,-228.63,183.93,498.3,-0.35,0.41
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:56:500,361.8,100.76,215.25,2.7,0.99
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:56:500,206.99,-26.38,-83.49,-0.31,1.17
08:D1:F9:DC:8F:80,2025:03:18 17:43:56:500,-105.38,272.28,-424.23,-2.57,0.21
08:B6:1F:75:ED:80,2025:03:18 17:43:56:500,-132.36,-666.68,1408.39,0.44,0.08
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:56:600,-305.49,-160.82,-250.19,2.57,0.8
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:56:600,-673.53,-111.58,8.93,1.49,1.41
08:D1:F9:DC:8F:80,2025:03:18 17:43:56:600,517.33,252.8,-197.93,-2.24,-1.02
08:B6:1F:75:ED:80,2025:03:18 17:43:56:600,502.94,-378.81,572.35,0.58,-0.63
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:56:700,29.45,23.01,20.3,2.29,0.76
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:56:700,74.18,-4.95,10.39,-2.7,1.42
08:D1:F9:DC:8F:80,2025:03:18 17:43:56:700,974.23,-923.32,1873.15,0.46,-0.44
08:B6:1F:75:ED:80,2025:03:18 17:43:56:700,979.91,-115.31,-235.16,2.69,-1.31
08:D1:F9:DC:8F:80,2025:03:18 17:43:56:800,79.26,-47.58,-74.18,2.57,-0.73
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:56:800,-424.34,-207.51,28.91,1.43,1.11
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:56:800,-162.67,39.69,-29.95,-2.22,1.27
08:B6:1F:75:ED:80,2025:03:18 17:43:56:800,664.69,-66.33,603.57,0.11,-0.83
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:56:900,-29.25,-7.36,13.54,0.5,1.09
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:56:900,-28.37,14.02,9.08,-1.0,1.04
08:D1:F9:DC:8F:80,2025:03:18 17:43:56:900,-31.75,4.96,-4.19,0.87,-1.37
08:B6:1F:75:ED:80,2025:03:18 17:43:56:900,38.9,-56.68,255.38,0.22,-0.15
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:000,478.74,-77.9,-117.52,2.56,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:000,-87.88,-4.56,-20.29,2.92,1.34
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:000,154.9,-26.26,-193.79,-0.13,0.67
08:B6:1F:75:ED:80,2025:03:18 17:43:57:000,-23.79,-339.82,187.27,1.07,0.06
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:100,-143.93,28.2,10.0,-1.23,1.37
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:100,-35.94,4.5,11.46,-0.37,1.24
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:100,-164.55,-227.55,83.72,-1.92,-0.6
08:B6:1F:75:ED:80,2025:03:18 17:43:57:100,1836.74,-256.19,-1628.23,2.99,-0.84
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:200,778.51,-2692.71,-2576.29,2.33,-0.21
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:200,-757.55,-108.59,63.85,1.04,1.41
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:200,134.9,465.51,-831.93,-2.63,-0.14
08:B6:1F:75:ED:80,2025:03:18 17:43:57:200,59.57,-97.64,53.08,1.07,-0.49
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:300,-2472.46,-988.1,-786.66,2.24,1.1
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:300,-135.0,-39.74,3.58,1.48,1.28
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:300,1566.36,45.04,371.39,-0.12,-1.34
08:B6:1F:75:ED:80,2025:03:18 17:43:57:300,763.04,-163.15,253.75,0.57,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:400,160.9,94.7,758.02,-0.12,-0.21
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:400,247.0,-77.21,8.04,-1.67,1.27
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:400,1191.06,4296.96,-160.11,-1.61,-0.27
08:B6:1F:75:ED:80,2025:03:18 17:43:57:400,-80.43,38.49,63.58,2.6,-0.82
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:500,-2.63,-345.94,-698.01,2.68,0.0
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:500,-97.49,61.38,243.84,-0.25,0.37
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:500,496.01,-251.96,344.51,0.63,-0.86
08:B6:1F:75:ED:80,2025:03:18 17:43:57:500,202.05,-128.42,226.6,0.52,-0.66
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:600,-317.72,15.96,-28.63,0.51,-1.47
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:600,-97.58,677.63,254.79,1.93,-0.13
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:600,-10.42,13.43,64.75,-0.2,0.16
08:B6:1F:75:ED:80,2025:03:18 17:43:57:600,110.83,-177.22,1075.37,0.16,-0.1
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:700,-71.41,31.08,102.82,-0.29,0.59
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:700,68.75,-1.7,33.2,0.05,-1.12
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:700,176.38,85.73,24.63,1.85,1.1
08:B6:1F:75:ED:80,2025:03:18 17:43:57:700,-190.73,119.9,-196.71,0.55,-0.69
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:800,-882.23,-458.44,-169.22,1.92,1.06
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:800,-73.86,43.3,97.52,-0.42,0.61
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:800,-33.91,1.4,-13.23,0.11,-1.2
08:B6:1F:75:ED:80,2025:03:18 17:43:57:800,-40.68,19.77,-60.13,0.32,-0.57
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:57:900,-1303.75,-833.52,-939.16,2.42,0.8
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:57:900,-47.53,34.41,46.77,-0.63,0.69
08:D1:F9:DC:8F:80,2025:03:18 17:43:57:900,58.66,4.82,18.16,-0.26,-1.26
08:B6:1F:75:ED:80,2025:03:18 17:43:57:900,47.95,-28.11,100.97,0.27,-0.43
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:58:000,-620.09,-255.86,-434.42,2.61,0.89
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:58:000,-42.31,38.54,41.45,-0.75,0.64
08:D1:F9:DC:8F:80,2025:03:18 17:43:58:000,-6.97,0.04,-1.62,0.02,-1.34
08:B6:1F:75:ED:80,2025:03:18 17:43:58:000,33.49,-22.72,52.12,0.41,-0.53
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:58:100,64.29,34.71,29.41,2.27,0.95
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:58:100,-7.91,7.38,6.37,-0.86,0.68
08:D1:F9:DC:8F:80,2025:03:18 17:43:58:100,-59.47,3.64,-12.92,0.27,-1.35
08:B6:1F:75:ED:80,2025:03:18 17:43:58:100,3.76,-1.42,3.75,0.36,-0.75
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:58:200,-285.58,-71.27,179.45,0.38,0.98
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:58:200,-430.39,170.69,270.52,-0.56,0.93
08:D1:F9:DC:8F:80,2025:03:18 17:43:58:200,-27.41,0.91,-7.46,0.12,-1.3
08:B6:1F:75:ED:80,2025:03:18 17:43:58:200,-81.01,65.12,-49.75,0.92,-0.78
CC:7B:5C:AF:BD:F4,2025:03:18 17:43:58:300,17.36,0.46,-5.35,0.09,1.27
B0:B2:1C:8F:6B:C4,2025:03:18 17:43:58:300,29.93,-4.16,-10.36,-0.38,1.21
08:D1:F9:DC:8F:80,2025:03:18 17:43:58:300,341.91,146.81,82.51,-1.06,-1.11
08:B6:1F:75:ED:80,2025:03:18 17:43:58:300,-212.36,69.04,32.04,2.01,-1.23
08:D1:F9:DC:8F:80,2025:03:18 17:43:58:400,827.78,157.48,526.27,-0.29,-0.98

B0:B2:1C:8F:6B:C4,2025:03:18 17:44:02:400,157.12,26.8,-26.8,0.79,1.33
08:D1:F9:DC:8F:80,2025:03:18 17:44:02:400,43.7,64.53,-41.35,-2.14,-0.52
08:B6:1F:75:ED:80,2025:03:18 17:44:02:400,-23.2,7.11,-6.11,0.86,-1.19
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:02:500,29.54,17.58,33.05,2.65,0.67
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:02:500,112.23,17.83,-26.28,0.6,1.3
08:D1:F9:DC:8F:80,2025:03:18 17:44:02:500,801.01,86.33,210.36,-0.39,-1.29
08:B6:1F:75:ED:80,2025:03:18 17:44:02:500,-19.68,12.33,-5.12,1.18,-0.97
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:02:600,-158.15,-85.66,-172.93,2.68,0.69
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:02:600,-291.0,-16.57,35.64,0.44,1.44
08:D1:F9:DC:8F:80,2025:03:18 17:44:02:600,269.4,-15.61,81.59,0.19,-1.27
08:B6:1F:75:ED:80,2025:03:18 17:44:02:600,49.66,-37.94,21.51,1.05,-0.85
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:02:700,-124.32,-66.98,-117.95,2.63,0.74
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:02:700,-270.41,42.63,80.59,-0.49,1.25
08:D1:F9:DC:8F:80,2025:03:18 17:44:02:700,-67.1,-58.79,74.88,-2.48,-0.61
08:B6:1F:75:ED:80,2025:03:18 17:44:02:700,1128.92,-160.81,396.54,0.39,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:02:800,-255.52,-78.23,-59.31,2.22,1.2
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:02:800,-97.88,59.11,31.04,-1.09,0.97
08:D1:F9:DC:8F:80,2025:03:18 17:44:02:800,53.68,-1.12,16.37,0.07,-1.27
08:B6:1F:75:ED:80,2025:03:18 17:44:02:800,1395.02,-683.51,-74.26,1.68,-1.11
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:02:900,-117.85,-41.09,-26.83,2.15,1.18
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:02:900,168.13,-122.89,35.07,-1.85,0.92
08:D1:F9:DC:8F:80,2025:03:18 17:44:02:900,67.61,-6.86,8.4,0.68,-1.41
08:B6:1F:75:ED:80,2025:03:18 17:44:02:900,-318.26,178.83,95.78,2.06,-1.0
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:000,1881.23,687.78,-60.71,-1.66,-1.22
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:000,153.64,85.79,63.25,2.21,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:000,292.88,-348.11,-24.27,-1.5,0.7
08:B6:1F:75:ED:80,2025:03:18 17:44:03:000,-1025.02,-57.29,1232.61,0.05,0.69
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:100,10.24,152.05,141.55,2.32,0.05
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:100,266.27,6.83,-105.63,0.06,1.19
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:100,-551.96,1092.93,-979.37,-2.3,0.36
08:B6:1F:75:ED:80,2025:03:18 17:44:03:100,1387.92,-127.31,901.78,0.14,-0.99
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:200,-584.99,-43.38,-389.17,3.03,0.98
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:200,-514.77,20.63,154.22,-0.13,1.28
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:200,589.1,318.49,-132.67,-1.97,-1.04
08:B6:1F:75:ED:80,2025:03:18 17:44:03:200,116.48,-155.43,116.3,0.93,-0.54
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:300,1947.09,-946.66,2785.45,0.33,-0.58
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:300,-402.82,72.32,-5.23,-1.64,1.39
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:300,-229.7,81.49,25.59,-1.27,1.21
08:B6:1F:75:ED:80,2025:03:18 17:44:03:300,907.44,67.46,-411.75,-2.98,-1.14
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:400,-835.18,-655.88,43.28,1.5,0.9
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:400,-233.0,82.61,-42.31,-2.04,1.19
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:400,33.1,-12.87,-18.57,2.54,-0.97
08:B6:1F:75:ED:80,2025:03:18 17:44:03:400,654.39,5291.59,-242.56,-1.62,-0.12
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:500,-6.06,-5.8,-2.92,2.04,0.75
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:500,81.16,-185.55,-58.2,-1.27,0.4
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:500,125.26,32.36,24.91,-0.91,-1.26
08:B6:1F:75:ED:80,2025:03:18 17:44:03:500,-228.64,-6.31,-376.87,-0.02,-0.55
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:600,29.47,29.32,128.34,2.92,0.22
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:600,335.36,-147.67,-180.1,-0.69,0.96
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:600,2290.7,1264.74,-46.31,-1.61,-1.07
08:B6:1F:75:ED:80,2025:03:18 17:44:03:600,2134.1,-4557.52,2693.16,1.04,-0.38
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:700,-126.11,-961.73,-177.75,1.75,0.13
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:700,-33.69,9.87,6.77,-0.97,1.23
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:700,-657.07,702.77,-1098.68,-2.57,0.47
08:B6:1F:75:ED:80,2025:03:18 17:44:03:700,103.51,-132.87,-276.76,2.69,-0.33
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:800,-879.41,-2509.81,-1422.37,2.09,0.3
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:800,-432.61,88.86,-45.51,-2.04,1.34
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:800,80.77,70.96,-0.0,-1.57,-0.85
08:B6:1F:75:ED:80,2025:03:18 17:44:03:800,575.65,-357.93,181.44,1.1,-0.96
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:03:900,-2402.11,-1070.68,-522.23,2.02,1.11
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:03:900,-196.79,-118.99,-51.3,1.98,0.99
08:D1:F9:DC:8F:80,2025:03:18 17:44:03:900,1569.63,-557.32,1353.39,0.39,-0.82
08:B6:1F:75:ED:80,2025:03:18 17:44:03:900,440.51,60.9,-252.4,-2.9,-1.04
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:04:000,-732.93,791.82,1414.01,-0.51,0.42
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:04:000,82.93,62.0,-88.12,0.61,0.66
08:D1:F9:DC:8F:80,2025:03:18 17:44:04:000,798.87,204.78,-2484.91,-3.06,-0.31
08:B6:1F:75:ED:80,2025:03:18 17:44:04:000,229.47,-101.88,179.47,0.52,-0.84
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:04:100,-352.75,-545.72,-1110.0,2.68,0.28
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:04:100,-103.15,-304.3,1785.8,0.17,0.06
08:D1:F9:DC:8F:80,2025:03:18 17:44:04:100,-123.83,45.55,21.92,2.02,-1.18
08:B6:1F:75:ED:80,2025:03:18 17:44:04:100,-58.99,-130.72,483.31,0.26,0.12
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:04:200,382.08,101.02,-402.8,0.25,0.74
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:04:200,-55.52,37.37,83.32,-0.42,0.55
08:D1:F9:DC:8F:80,2025:03:18 17:44:04:200,536.38,-236.55,675.67,0.34,-0.64
08:B6:1F:75:ED:80,2025:03:18 17:44:04:200,38.61,-81.31,362.47,0.22,-0.1
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:04:300,-204.78,-65.67,-1.59,1.6,1.26
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:04:300,-8.87,2.4,7.02,-0.33,0.87
08:D1:F9:DC:8F:80,2025:03:18 17:44:04:300,-59.65,2.05,-8.4,0.24,-1.43
08:B6:1F:75:ED:80,2025:03:18 17:44:04:300,15.33,-10.37,32.31,0.31,-0.42
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:04:400,-1448.66,-739.19,-830.3,2.41,0.92

08:B6:1F:75:ED:80,2025:03:18 17:44:09:700,322.86,49.45,311.66,-0.16,-0.8
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:09:800,-181.74,47.29,181.04,2.89,-0.77
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:09:800,-400.36,-139.26,-651.02,-0.21,-0.54
08:D1:F9:DC:8F:80,2025:03:18 17:44:09:800,215.6,29.77,-33.02,-2.41,-1.37
08:B6:1F:75:ED:80,2025:03:18 17:44:09:800,17.01,-230.73,-74.13,-1.26,0.07
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:09:900,-857.98,-158.24,-343.58,2.71,1.16
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:09:900,-1043.01,-221.51,-52.67,1.8,1.36
08:D1:F9:DC:8F:80,2025:03:18 17:44:09:900,1257.53,246.09,1279.43,-0.19,-0.77
08:B6:1F:75:ED:80,2025:03:18 17:44:09:900,307.07,-274.74,269.14,0.8,-0.67
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:000,-320.14,-46.58,-176.36,2.88,1.05
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:000,-575.33,-53.34,69.16,0.66,1.42
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:000,-103.5,1.96,167.12,3.13,-0.55
08:B6:1F:75:ED:80,2025:03:18 17:44:10:000,319.34,-80.52,-52.26,2.15,-1.28
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:100,-171.96,-18.68,-19.27,2.37,1.42
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:100,-5.78,3.08,2.33,-0.92,0.98
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:100,119.15,-8.54,47.5,0.18,-1.19
08:B6:1F:75:ED:80,2025:03:18 17:44:10:100,706.3,-213.05,163.56,0.92,-1.21
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:200,-97.85,5.0,5.45,-0.74,1.5
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:200,56.29,-43.16,-34.84,-0.89,0.79
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:200,182.75,31.71,100.52,-0.31,-1.05
08:B6:1F:75:ED:80,2025:03:18 17:44:10:200,-93.87,98.5,-53.62,1.07,-0.7
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:300,579.02,145.52,98.04,2.16,1.28
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:300,414.12,-177.64,-280.61,-0.56,0.89
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:300,894.66,349.59,-258.82,-2.21,-1.12
08:B6:1F:75:ED:80,2025:03:18 17:44:10:300,-397.61,-2209.68,3311.32,0.59,0.1
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:400,-355.65,-152.9,-193.99,2.47,0.96
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:400,-534.17,-105.98,70.18,0.99,1.34
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:400,-38.67,-359.23,199.65,-2.08,-0.09
08:B6:1F:75:ED:80,2025:03:18 17:44:10:400,-133.3,94.47,234.58,2.76,-0.49
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:500,-67.73,-39.89,-49.23,2.46,0.82
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:500,-141.69,27.12,-21.64,-2.24,1.33
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:500,1314.83,-878.9,798.36,0.83,-0.84
08:B6:1F:75:ED:80,2025:03:18 17:44:10:500,1235.53,-18.02,-631.13,3.11,-1.1
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:600,-380.34,-135.73,-91.9,-0.98,-1.16
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:600,-215.87,-42.74,-21.91,2.04,1.35
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:600,-34.89,15.4,3.91,-1.32,1.14
08:B6:1F:75:ED:80,2025:03:18 17:44:10:600,139.85,-92.95,15.88,1.4,-0.98
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:700,-188.27,-32.83,-15.93,2.02,1.38
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:700,-113.31,52.38,0.55,-1.56,1.14
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:700,85.36,-12.29,29.76,0.39,-1.21
08:B6:1F:75:ED:80,2025:03:18 17:44:10:700,16.75,469.97,-200.97,1.17,0.03
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:800,-12.6,-4.89,-4.2,2.28,1.1
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:800,61.93,-25.21,-11.88,-1.13,1.15
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:800,1134.92,310.56,125.74,-1.19,-1.28
08:B6:1F:75:ED:80,2025:03:18 17:44:10:800,-290.58,-1132.95,-238.89,1.78,0.25
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:10:900,31.6,-578.67,-496.44,2.28,-0.04
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:10:900,198.38,-19.84,-143.09,-0.14,0.94
08:D1:F9:DC:8F:80,2025:03:18 17:44:10:900,-417.61,66.03,208.81,2.84,-1.09
08:B6:1F:75:ED:80,2025:03:18 17:44:10:900,747.86,-10.67,864.68,0.01,-0.71
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:000,-1032.96,-148.77,-397.25,2.78,1.18
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:000,-457.3,-70.57,16.14,1.35,1.41
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:000,155.56,122.91,-105.66,-2.28,-0.76
08:B6:1F:75:ED:80,2025:03:18 17:44:11:000,113.27,-296.73,427.38,0.61,-0.21
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:100,23.41,68.3,79.89,2.43,0.22
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:100,-341.23,-1.79,34.99,0.05,1.47
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:100,1903.15,-602.34,1020.73,0.53,-1.01
08:B6:1F:75:ED:80,2025:03:18 17:44:11:100,354.36,-220.07,183.44,0.88,-0.89
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:200,-108.8,-181.2,-143.17,2.24,0.44
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:200,-263.9,66.94,-33.36,-2.03,1.29
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:200,1068.31,293.36,39.43,-1.44,-1.3
08:B6:1F:75:ED:80,2025:03:18 17:44:11:200,1114.81,246.23,-1122.81,-2.93,-0.77
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:300,-21.27,-10.16,-4.43,1.98,1.09
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:300,21.35,-261.6,41.25,-1.73,0.08
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:300,349.94,94.05,248.86,-0.36,-0.92
08:B6:1F:75:ED:80,2025:03:18 17:44:11:300,-97.85,364.1,-1264.68,-2.86,0.07
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:400,143.24,-625.26,-204.4,1.89,-0.21
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:400,399.38,68.01,-109.97,0.55,1.26
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:400,365.22,218.06,-267.56,-2.46,-0.81
08:B6:1F:75:ED:80,2025:03:18 17:44:11:400,-3342.61,1221.1,6494.04,-0.19,0.47
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:500,-24.38,-1358.48,-551.12,1.96,0.02
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:500,-552.1,-234.83,385.97,0.55,0.88
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:500,9.07,724.75,-712.15,-2.35,-0.01
08:B6:1F:75:ED:80,2025:03:18 17:44:11:500,16.95,-32.65,19.71,1.03,-0.42
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:11:600,-1009.98,-310.89,-710.85,2.73,0.92
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:11:600,-439.9,-171.53,144.1,0.87,1.1
08:D1:F9:DC:8F:80,2025:03:18 17:44:11:600,947.75,291.82,437.98,-0.59,-1.06
08:B6:1F:75:ED:80,2025:03:18 17:44:11:600,683.64,36.17,-15.04,-1.96,-1.51

CC:7B:5C:AF:BD:F4,2025:03:18 17:44:21:300,-135.65,-9.41,-17.6,2.65,1.42
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:21:300,-287.32,81.8,-19.82,-1.81,1.29
08:D1:F9:DC:8F:80,2025:03:18 17:44:21:300,122.5,5.61,30.99,-0.18,-1.32
08:B6:1F:75:ED:80,2025:03:18 17:44:21:300,8.02,24.0,-66.34,0.35,0.11
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:21:400,155.48,4.06,-7.56,0.49,1.52
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:21:400,-59.16,10.35,12.67,-0.69,1.3
08:D1:F9:DC:8F:80,2025:03:18 17:44:21:400,-6.66,-0.33,-0.61,-0.5,-1.47
08:B6:1F:75:ED:80,2025:03:18 17:44:21:400,3592.36,-1259.78,-249.58,1.77,-1.23
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:21:500,-101.76,-12.91,-25.73,2.68,1.3
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:21:500,-113.8,-6.89,24.33,0.28,1.35
08:D1:F9:DC:8F:80,2025:03:18 17:44:21:500,59.47,22.44,5.94,-1.31,-1.2
08:B6:1F:75:ED:80,2025:03:18 17:44:21:500,544.17,-151.97,435.5,0.34,-0.87
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:21:600,-3.98,-0.78,-5.9,3.01,0.59
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:21:600,114.87,43.57,2.1,1.62,1.21
08:D1:F9:DC:8F:80,2025:03:18 17:44:21:600,842.08,-183.22,745.67,0.24,-0.83
08:B6:1F:75:ED:80,2025:03:18 17:44:21:600,1822.03,2020.41,246.69,-1.45,-0.73
CC:7B:5C:AF:BD:F4,2025:03:18 17:44:21:700,-293.06,-43.16,-162.06,2.88,1.05
B0:B2:1C:8F:6B:C4,2025:03:18 17:44:21:700,-1.53,-0.66,0.09,1.43,1.16
08:D1:F9:DC:8F:80,2025:03:18 17:44:21:700,168.03,310.19,-155.24,-2.03,-0.45
