MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:20:800,-56.46,-1918.21,720.51,1.21,0.03
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:20:800,456.85,36.45,-20.34,1.06,1.48
08:D1:F9:DC:8F:80,2025:03:06 18:00:20:800,-248.94,-46.68,240.36,-2.95,-0.79
08:B6:1F:75:ED:80,2025:03:06 18:00:20:900,-624.41,-4.43,251.45,0.02,1.19
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:20:900,1026.01,23.6,-237.52,-3.04,-1.34
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:20:900,-808.71,-240.0,-320.16,2.5,1.11
08:D1:F9:DC:8F:80,2025:03:06 18:00:20:900,279.02,243.45,88.23,-1.22,-0.82
08:B6:1F:75:ED:80,2025:03:06 18:00:21:000,-264.65,56.65,-112.16,-2.67,1.13
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:000,517.19,-263.82,246.8,0.82,-0.96
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:000,4.26,1.34,3.04,2.73,0.91
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:000,1640.82,-2019.76,1310.28,1.0,-0.6
08:B6:1F:75:ED:80,2025:03:06 18:00:21:100,-250.6,80.19,-152.23,-2.66,0.97
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:100,564.63,-1121.89,-2506.93,2.72,-0.2
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:100,-473.81,-6.77,-40.93,2.98,1.48
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:100,247.71,13.06,-112.61,-3.03,-1.14
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:200,-205.85,150.32,-15.26,-1.67,0.94
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:200,-353.77,-66.64,91.83,0.63,1.26
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:200,1886.86,570.97,-127.47,-1.79,-1.27
08:B6:1F:75:ED:80,2025:03:06 18:00:21:200,-48.36,25.18,-17.91,-2.19,1.0
08:B6:1F:75:ED:80,2025:03:06 18:00:21:300,-175.68,0.28,339.73,-0.0,0.48
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:300,924.51,1645.94,12613.02,-0.13,-0.07
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:300,183.42,69.04,65.66,2.33,1.09
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:300,-288.71,1441.1,-635.91,-1.99,0.18
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:400,32.94,-7.85,-6.16,2.24,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:400,-312.81,-91.15,-309.4,2.86,0.77
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:400,3239.74,-3130.73,1478.24,1.13,-0.75
08:B6:1F:75:ED:80,2025:03:06 18:00:21:400,-892.1,49.88,-142.98,-2.81,1.4
08:B6:1F:75:ED:80,2025:03:06 18:00:21:500,-235.92,111.81,-566.74,-2.95,0.39
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:500,1913.52,-18.33,-896.69,3.12,-1.13
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:500,-686.16,-144.32,203.4,0.62,1.22
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:500,1059.83,282.03,-966.02,-2.86,-0.81
08:B6:1F:75:ED:80,2025:03:06 18:00:21:600,168.94,-17.04,-199.46,-0.09,0.7
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:600,-114.73,808.43,1173.22,-0.6,0.08
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:600,124.48,143.09,261.37,2.64,0.4
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:600,-1768.1,1482.67,-880.49,-2.11,0.8
08:B6:1F:75:ED:80,2025:03:06 18:00:21:700,207.63,-228.31,62.01,-1.84,0.72
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:700,375.66,-281.89,1249.9,0.22,-0.29
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:700,711.56,285.59,-314.64,0.74,1.03
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:700,-1415.05,-305.16,679.22,0.42,1.09
08:B6:1F:75:ED:80,2025:03:06 18:00:21:800,-63.11,87.72,-49.01,-2.08,0.56
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:800,-215.7,-430.96,-582.51,2.5,0.29
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:800,-197.51,-12.45,-20.91,2.6,1.45
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:800,554.3,-345.97,623.59,0.51,-0.66
08:B6:1F:75:ED:80,2025:03:06 18:00:21:900,-941.11,896.01,-766.12,-2.28,0.67
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:21:900,-84.13,-115.45,116.85,0.78,0.47
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:21:900,-2940.58,-246.11,742.11,0.32,1.31
08:D1:F9:DC:8F:80,2025:03:06 18:00:21:900,-36.36,4.58,-16.75,0.27,-1.13
08:B6:1F:75:ED:80,2025:03:06 18:00:22:000,-410.25,51.53,-510.13,-3.04,0.67
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:22:000,852.19,276.49,-75.75,-1.84,-1.25
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:22:000,92.36,53.94,71.67,2.5,0.8
08:D1:F9:DC:8F:80,2025:03:06 18:00:22:000,830.11,-896.27,448.42,1.11,-0.69
08:B6:1F:75:ED:80,2025:03:06 18:00:22:100,-32.34,46.71,-469.77,0.1,-0.07
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:22:100,398.19,-358.55,1291.36,0.27,-0.29
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:22:100,128.24,-205.88,397.81,-2.66,0.28
08:D1:F9:DC:8F:80,2025:03:06 18:00:22:100,1327.56,-144.33,2717.51,0.05,-0.45
08:B6:1F:75:ED:80,2025:03:06 18:00:22:200,-349.04,317.86,177.71,-1.06,0.76
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:22:200,69.31,-60.81,82.99,0.63,-0.59
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:22:200,-105.57,-1.92,12.01,0.16,1.46
08:D1:F9:DC:8F:80,2025:03:06 18:00:22:200,6240.8,1694.08,-581.45,-1.9,-1.29
08:B6:1F:75:ED:80,2025:03:06 18:00:22:300,-1076.86,13.94,-418.1,-3.11,1.2
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:22:300,702.22,678.03,-945.32,-2.52,-0.54
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:22:300,-441.55,-251.11,-21.91,1.66,1.05
08:D1:F9:DC:8F:80,2025:03:06 18:00:22:300,981.4,-118.19,111.21,0.82,-1.41
08:B6:1F:75:ED:80,2025:03:06 18:00:22:400,527.43,145.88,203.4,2.52,1.13

08:B6:1F:75:ED:80,2025:03:06 18:00:30:700,-567.13,50.31,-234.78,-2.93,1.17
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:30:700,754.71,127.84,-872.35,-3.0,-0.71
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:30:700,-502.47,31.58,-140.03,-2.92,1.29
08:D1:F9:DC:8F:80,2025:03:06 18:00:30:700,203.03,-97.47,-7.72,1.65,-1.12
08:B6:1F:75:ED:80,2025:03:06 18:00:30:800,-144.89,43.08,-167.54,-2.89,0.7
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:30:800,112.14,6.73,-68.03,-3.04,-1.02
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:30:800,252.7,-24.17,37.63,-2.57,1.4
08:D1:F9:DC:8F:80,2025:03:06 18:00:30:800,503.1,-483.02,173.97,1.23,-0.78
08:B6:1F:75:ED:80,2025:03:06 18:00:30:900,-6.39,2.55,-3.3,-2.49,0.99
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:30:900,-17.72,2.68,5.19,2.66,-1.25
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:30:900,-309.44,10.63,163.67,-0.06,1.08
08:D1:F9:DC:8F:80,2025:03:06 18:00:30:900,205.36,-16.59,9.75,1.04,-1.48
08:B6:1F:75:ED:80,2025:03:06 18:00:31:000,352.1,-185.79,-205.26,-0.74,0.9
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:000,193.77,-340.57,874.43,0.37,-0.2
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:000,203.02,-77.11,-162.79,-0.44,0.85
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:000,651.42,251.09,137.19,-1.07,-1.16
08:B6:1F:75:ED:80,2025:03:06 18:00:31:100,5.39,-0.52,-4.95,-0.11,0.82
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:100,2725.81,-274.43,-755.24,2.79,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:100,-35.65,-2.74,-6.63,2.75,1.37
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:100,54.61,595.84,83.99,-1.43,-0.09
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:200,260.83,-186.56,129.52,0.96,-0.85
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:200,-258.64,-12.8,-353.39,3.11,0.63
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:200,1044.22,150.42,-3.08,-1.59,-1.43
08:B6:1F:75:ED:80,2025:03:06 18:00:31:200,-544.02,19.05,28.93,-0.58,1.51
08:B6:1F:75:ED:80,2025:03:06 18:00:31:300,-290.99,-0.99,-149.07,3.13,1.1
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:300,788.07,-87.12,3.54,1.53,-1.46
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:300,-13.69,-0.64,-12.0,3.09,0.85
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:300,1371.95,-1493.77,651.27,1.16,-0.7
08:B6:1F:75:ED:80,2025:03:06 18:00:31:400,-593.86,144.79,-386.54,-2.78,0.96
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:400,407.37,-33.06,-456.77,3.07,-0.73
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:400,-428.71,-32.79,-101.74,2.83,1.33
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:400,-79.47,29.22,26.59,2.31,-1.11
08:B6:1F:75:ED:80,2025:03:06 18:00:31:500,-58.66,37.66,-52.25,-2.52,0.74
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:500,-308.06,-4.17,210.93,-3.12,-0.97
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:500,-21.69,-3.91,1.67,1.17,1.38
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:500,-0.03,0.0,-0.01,0.51,-1.36
08:B6:1F:75:ED:80,2025:03:06 18:00:31:600,41.41,-18.25,13.59,-2.21,1.07
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:600,193.64,-57.1,63.21,0.73,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:600,-278.18,-10.11,42.63,0.23,1.41
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:600,309.14,16.22,47.95,-0.33,-1.41
08:B6:1F:75:ED:80,2025:03:06 18:00:31:700,-73.21,-19.59,248.49,0.08,0.29
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:700,150.09,-481.34,619.44,0.66,-0.19
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:700,54.55,-25.28,-52.3,-0.45,0.75
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:700,397.82,258.22,-112.4,-1.98,-0.95
08:B6:1F:75:ED:80,2025:03:06 18:00:31:800,-484.04,-52.9,292.74,0.18,1.02
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:800,2618.19,704.53,-748.79,-2.39,-1.2
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:800,-382.39,-46.41,-146.83,2.84,1.19
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:800,-1.29,753.07,9.02,-1.56,0.0
08:B6:1F:75:ED:80,2025:03:06 18:00:31:900,-271.83,-116.45,-461.19,2.89,0.52
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:31:900,2034.35,-34.96,262.19,0.13,-1.44
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:31:900,1.81,-75.67,-161.02,2.7,-0.01
08:D1:F9:DC:8F:80,2025:03:06 18:00:31:900,2149.64,-2778.29,981.82,1.23,-0.63
08:B6:1F:75:ED:80,2025:03:06 18:00:32:000,-460.95,-11.23,-282.96,3.1,1.02
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:000,-164.64,185.22,240.63,2.49,-0.5
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:32:000,-157.2,-2.92,-66.99,3.1,1.17
08:D1:F9:DC:8F:80,2025:03:06 18:00:32:000,777.19,-487.13,-152.74,1.87,-0.99
08:B6:1F:75:ED:80,2025:03:06 18:00:32:100,-494.36,561.7,-173.33,-1.87,0.7
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:100,56.41,-246.59,1133.03,0.21,-0.05
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:32:100,-1048.73,88.99,440.17,-0.2,1.17
08:D1:F9:DC:8F:80,2025:03:06 18:00:32:100,-66.98,-9.01,15.18,-2.61,-1.31
08:B6:1F:75:ED:80,2025:03:06 18:00:32:200,-151.11,313.51,-118.84,-1.93,0.42
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:200,-0.6,-20.04,54.18,0.35,0.01
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:32:200,-1014.7,73.57,159.82,-0.43,1.4
08:D1:F9:DC:8F:80,2025:03:06 18:00:32:200,-108.05,16.16,-10.98,0.97,-1.39
08:B6:1F:75:ED:80,2025:03:06 18:00:32:300,-63.49,155.85,-39.04,-1.82,0.38
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:300,-195.85,108.91,-66.5,1.02,-0.99
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:32:300,-523.66,21.0,32.02,-0.58,1.5
08:D1:F9:DC:8F:80,2025:03:06 18:00:32:300,-107.44,26.77,-20.3,0.92,-1.27
08:B6:1F:75:ED:80,2025:03:06 18:00:32:400,-464.65,136.7,-257.12,-2.65,1.01
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:400,202.37,-63.74,278.03,0.23,-0.62
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:32:400,101.51,17.39,33.8,2.67,1.21
08:D1:F9:DC:8F:80,2025:03:06 18:00:32:400,1374.46,-25.47,33.0,0.66,-1.54
08:B6:1F:75:ED:80,2025:03:06 18:00:32:500,184.25,22.88,145.92,2.99,0.9
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:500,498.12,-108.89,-138.27,2.47,-1.23
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:32:500,-10.64,-10.78,-32.68,2.82,0.3
08:D1:F9:DC:8F:80,2025:03:06 18:00:32:500,1532.58,-1075.68,759.93,0.96,-0.86
08:B6:1F:75:ED:80,2025:03:06 18:00:32:600,280.91,-139.07,40.2,-1.85,1.09
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:32:600,65.28,-211.74,1194.77,0.18,-0.05

CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:300,-97.75,1.7,-11.29,-2.99,1.45
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:300,-274.08,-6.14,-133.31,-0.05,-1.12
08:B6:1F:75:ED:80,2025:03:06 18:00:37:400,-27.06,8.7,-24.91,-2.81,0.8
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:37:400,-447.29,-63.9,142.2,-2.72,-1.24
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:400,-167.38,-2.63,73.94,0.04,1.15
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:400,-68.62,-2.29,-17.46,-0.13,-1.32
08:B6:1F:75:ED:80,2025:03:06 18:00:37:500,194.39,-64.61,62.71,-2.34,1.14
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:37:500,51.54,-28.64,-2.28,1.65,-1.06
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:500,50.02,2.49,-49.26,0.05,0.79
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:500,367.07,37.25,23.21,-1.01,-1.45
08:B6:1F:75:ED:80,2025:03:06 18:00:37:600,245.91,-123.57,-96.8,-0.91,1.0
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:37:600,286.42,-670.09,868.83,0.66,-0.26
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:600,181.61,20.68,-58.95,0.34,1.24
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:600,1950.93,678.97,351.33,-1.09,-1.2
08:B6:1F:75:ED:80,2025:03:06 18:00:37:700,-58.32,-5.36,11.96,0.42,1.35
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:37:700,2629.4,186.04,-574.91,-2.83,-1.34
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:700,-52.38,-8.83,-10.42,2.44,1.32
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:700,-467.99,524.12,6.6,-1.56,0.73
08:B6:1F:75:ED:80,2025:03:06 18:00:37:800,-188.96,-9.34,-31.71,2.86,1.4
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:37:800,233.91,-106.9,146.65,0.63,-0.91
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:800,100.42,7.46,64.32,3.03,1.0
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:800,109.95,50.52,24.16,-1.12,-1.1
08:B6:1F:75:ED:80,2025:03:06 18:00:37:900,-173.29,-0.59,-4.14,3.0,1.55
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:37:900,304.63,-76.88,35.8,1.14,-1.3
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:37:900,-3.7,-0.12,-0.81,3.0,1.35
08:D1:F9:DC:8F:80,2025:03:06 18:00:37:900,1020.22,-946.81,108.37,1.46,-0.82
08:B6:1F:75:ED:80,2025:03:06 18:00:38:000,-338.1,-11.3,-173.87,3.08,1.09
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:000,895.42,146.7,-489.33,-2.85,-1.05
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:000,-595.5,-113.79,-149.93,2.49,1.26
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:000,2012.72,-695.22,-218.11,1.87,-1.22
08:B6:1F:75:ED:80,2025:03:06 18:00:38:100,92.29,-96.92,69.89,-2.2,0.66
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:100,139.93,127.52,2.71,-1.55,-0.83
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:100,43.28,-5.37,-42.31,-0.13,0.79
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:100,537.88,-156.55,-5.03,1.6,-1.29
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:200,-170.73,416.72,-30.17,-1.64,0.39
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:200,311.33,0.49,-105.25,0.0,1.24
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:200,1601.67,634.72,46.2,-1.5,-1.19
08:B6:1F:75:ED:80,2025:03:06 18:00:38:200,237.7,-85.19,186.86,-2.71,0.86
08:B6:1F:75:ED:80,2025:03:06 18:00:38:300,-337.31,-19.42,166.33,0.12,1.11
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:300,648.25,-361.67,4122.83,0.09,-0.16
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:300,14.59,3.49,3.24,2.32,1.26
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:300,-419.05,765.99,113.31,-1.42,0.5
08:B6:1F:75:ED:80,2025:03:06 18:00:38:400,221.93,-55.48,-4.75,-1.49,1.32
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:400,1008.41,60.0,-462.63,-3.01,-1.14
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:400,113.46,28.36,311.01,3.05,0.35
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:400,1264.48,-1651.96,775.65,1.13,-0.61
08:B6:1F:75:ED:80,2025:03:06 18:00:38:500,38.77,-246.63,197.58,-2.25,0.12
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:500,-69.87,311.5,138.15,1.99,-0.2
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:500,-3.11,-0.71,-0.33,2.0,1.32
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:500,-8.89,3.18,-2.87,0.84,-1.12
08:B6:1F:75:ED:80,2025:03:06 18:00:38:600,-878.65,657.49,-460.25,-2.18,0.83
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:600,-39.34,-246.78,768.96,0.31,0.05
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:600,-1673.92,131.88,1243.78,-0.11,0.93
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:600,-26.35,4.8,-11.39,0.4,-1.13
08:B6:1F:75:ED:80,2025:03:06 18:00:38:700,-523.65,322.49,-220.92,-2.17,0.93
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:700,-5.96,99.21,-239.79,0.39,-0.02
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:700,-946.82,-157.8,247.41,0.57,1.27
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:700,-126.57,31.83,-24.18,0.92,-1.26
08:B6:1F:75:ED:80,2025:03:06 18:00:38:800,-213.93,69.5,-50.39,-2.2,1.19
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:800,-360.0,-143.85,-160.48,-0.73,-1.03
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:800,-49.43,-13.38,-19.24,2.53,1.13
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:800,479.21,-222.51,-87.54,1.95,-1.11
08:B6:1F:75:ED:80,2025:03:06 18:00:38:900,544.42,-136.46,172.0,-2.47,1.19
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:38:900,562.94,-178.1,-41.64,1.8,-1.26
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:38:900,89.0,27.09,68.84,2.77,0.88
08:D1:F9:DC:8F:80,2025:03:06 18:00:38:900,1265.98,2393.57,379.28,-1.41,-0.48
08:B6:1F:75:ED:80,2025:03:06 18:00:39:000,481.38,-188.69,19.3,-1.67,1.2
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:39:000,194.3,-344.94,666.31,0.48,-0.25
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:39:000,524.22,-277.23,203.3,-2.2,0.99
08:D1:F9:DC:8F:80,2025:03:06 18:00:39:000,4036.67,-1695.78,-1834.55,2.4,-1.02
08:B6:1F:75:ED:80,2025:03:06 18:00:39:100,-16.29,2.0,5.29,-0.36,1.24
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:39:100,396.4,-89.9,146.31,0.55,-1.16
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:39:100,-157.57,-17.34,75.94,0.22,1.11
08:D1:F9:DC:8F:80,2025:03:06 18:00:39:100,1293.21,-566.48,164.95,1.29,-1.14
08:B6:1F:75:ED:80,2025:03:06 18:00:39:200,-163.5,-36.13,-15.11,1.97,1.34
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:39:200,330.44,-174.85,-555.42,2.84,-0.52
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:39:200,-173.6,-21.29,-57.19,2.79,1.23
08:D1:F9:DC:8F:80,2025:03:06 18:00:39:200,1154.93,-1038.23,771.22,0.93,-0.73

B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:100,263.48,96.41,-454.22,-2.93,-0.52
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:100,-288.86,6.11,376.04,-0.02,0.65
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:100,-31.45,10.85,7.11,2.15,-1.18
08:B6:1F:75:ED:80,2025:03:06 18:00:44:100,199.05,44.05,57.22,2.49,1.22
08:B6:1F:75:ED:80,2025:03:06 18:00:44:200,88.39,-29.17,-117.92,-0.24,0.63
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:200,103.0,-209.99,621.99,0.33,-0.16
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:200,27.61,2.42,-12.78,0.19,1.13
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:200,1833.81,948.76,397.12,-1.17,-1.06
08:B6:1F:75:ED:80,2025:03:06 18:00:44:300,43.34,-71.69,-275.84,-0.25,0.15
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:300,-19.02,-911.81,1913.31,0.44,0.01
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:300,564.93,143.47,-372.13,0.37,0.96
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:300,-1165.62,1493.05,108.05,-1.5,0.66
08:B6:1F:75:ED:80,2025:03:06 18:00:44:400,-883.31,4.69,21.58,-0.21,1.55
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:400,126.39,-51.92,-24.38,2.01,-1.14
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:400,-357.35,-15.16,-99.35,2.99,1.3
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:400,207.99,181.07,-29.31,-1.73,-0.85
08:B6:1F:75:ED:80,2025:03:06 18:00:44:500,-333.19,0.26,-85.22,-3.14,1.32
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:500,195.38,-103.39,-5.25,1.62,-1.08
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:500,195.38,-103.39,-5.25,1.62,-1.08
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:500,-179.23,-32.7,-57.07,2.62,1.22
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:500,1626.27,-1605.19,608.62,1.21,-0.76
08:B6:1F:75:ED:80,2025:03:06 18:00:44:600,-38.97,2.99,-17.15,-2.97,1.15
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:600,1101.0,312.03,-523.2,-2.6,-1.07
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:600,-166.84,-57.22,-72.92,2.48,1.06
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:600,2754.87,-1835.3,170.55,1.48,-0.98
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:700,1082.88,-459.06,-900.21,2.67,-0.82
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:700,-135.36,-21.11,82.79,0.25,1.01
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:700,296.53,-55.22,94.12,0.53,-1.22
08:B6:1F:75:ED:80,2025:03:06 18:00:44:700,-87.98,111.86,-78.06,-2.18,0.57
08:B6:1F:75:ED:80,2025:03:06 18:00:44:800,-288.37,96.84,-212.08,-2.71,0.89
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:800,-173.61,20.6,25.54,2.46,-1.38
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:800,-158.11,-7.22,134.22,0.05,0.87
08:D1:F9:DC:8F:80,2025:03:06 18:00:44:800,106.21,9.73,-0.87,-1.66,-1.48
08:B6:1F:75:ED:80,2025:03:06 18:00:44:900,161.47,-34.52,-141.99,-0.24,0.84
B0:B2:1C:8F:6B:C4,2025:03:06 18:00:44:900,97.26,-355.77,666.14,0.49,-0.13
CC:7B:5C:AF:BD:F4,2025:03:06 18:00:44:900,388.53,-66.99,-228.59,-0.29,1.02
